temp,rain_1h,snow_1h,clouds_all,weather_description,date_time,traffic_volume,hour,day_of_week,month,day,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,is_rush_hour,rolling_mean_6,rolling_std_6,rolling_mean_24,rolling_std_24,lag_1,lag_24,lag_168,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Squall,weather_main_Thunderstorm,holiday_Columbus_Day,holiday_Independence_Day,holiday_Labor_Day,holiday_Martin_Luther_King_Jr_Day,holiday_Memorial_Day,holiday_New_Years_Day,holiday_State_Fair,holiday_Thanksgiving_Day,holiday_Veterans_Day,holiday_Washingtons_Birthday
271.53,0.0,0.0,64,mist,2014-01-10 15:00:00,5741,15,4,1,10,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,5021.0,523.1668949771293,3172.75,2076.3114922967166,5318.0,6421.0,5923.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.8,0.0,0.0,90,mist,2014-01-10 16:00:00,6235,16,4,1,10,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,1,5358.333333333333,548.352319833393,3180.9583333333335,2088.4849611550844,5741.0,6038.0,5923.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272.15,0.0,0.0,90,mist,2014-01-10 17:00:00,5706,17,4,1,10,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,1,5525.166666666667,453.97771604634636,3281.75,2151.253148445247,6235.0,3287.0,5923.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.55,0.0,0.0,64,light snow,2014-01-10 19:00:00,3355,19,4,1,10,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,5238.833333333333,1004.3631647301033,3307.875,2148.0407516274236,5706.0,2728.0,5439.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
271.55,0.0,0.0,64,mist,2014-01-10 19:00:00,3355,19,4,1,10,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,4951.666666666667,1270.5824910908698,3346.0,2140.072611527148,3355.0,2440.0,5439.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.62,0.0,0.0,90,mist,2014-01-10 20:00:00,2706,20,4,1,10,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,4516.333333333333,1539.0664269831557,3389.8333333333335,2114.531208538665,3355.0,1654.0,5439.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.62,0.0,0.0,90,fog,2014-01-10 20:00:00,2706,20,4,1,10,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,4010.5,1554.7296549561438,3458.7083333333335,2061.3583423508967,2706.0,1053.0,4222.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.65,0.0,0.0,90,mist,2014-01-10 21:00:00,2712,21,4,1,10,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,3423.3333333333335,1162.328295563151,3548.0416666666665,1975.2975225358211,2706.0,568.0,3037.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.65,0.0,0.0,90,fog,2014-01-10 21:00:00,2712,21,4,1,10,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,2924.3333333333335,333.6037569733875,3637.375,1880.8900948521582,2712.0,568.0,2427.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.56,0.0,0.0,64,mist,2014-01-10 23:00:00,1536,23,4,1,10,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,2621.1666666666665,591.0994558166761,3684.4583333333335,1809.2633855213896,2712.0,406.0,2427.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.51,0.0,0.0,64,mist,2014-01-11 01:00:00,651,1,5,1,11,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,2170.5,879.9358499345972,3699.625,1780.8474732065072,1536.0,287.0,1782.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.6,0.0,0.0,64,mist,2014-01-11 02:00:00,540,2,5,1,11,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,1809.5,1045.1104726296335,3706.625,1767.4788434254133,651.0,372.0,1300.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.6,0.0,0.0,64,mist,2014-01-11 03:00:00,376,3,5,1,11,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,1421.1666666666667,1077.745130662541,3693.1666666666665,1792.4295066283078,540.0,699.0,812.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.45,0.0,0.0,64,mist,2014-01-11 04:00:00,365,4,5,1,11,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,1030.0,931.540874036221,3604.7083333333335,1903.440260232845,376.0,2488.0,812.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.03,0.0,0.0,64,mist,2014-01-11 05:00:00,741,5,5,1,11,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,701.5,434.91734847000464,3531.9166666666665,1979.872326069576,365.0,2488.0,812.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
270.53,0.0,0.0,90,mist,2014-01-11 06:00:00,1233,6,5,1,11,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,651.0,321.42370789999524,3363.875,1997.366011449975,741.0,5266.0,598.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269.74,0.0,0.0,64,mist,2014-01-11 07:00:00,1834,7,5,1,11,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,848.1666666666666,580.139092517338,3216.9166666666665,1973.647250907423,1233.0,5361.0,506.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269.36,0.0,0.0,64,broken clouds,2014-01-11 08:00:00,2584,8,5,1,11,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,1188.8333333333333,883.7007223414649,3105.2083333333335,1928.030849003741,1834.0,5265.0,351.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269.43,0.0,0.0,64,mist,2014-01-11 09:00:00,3147,9,5,1,11,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,1650.6666666666667,1076.9042049629154,3025.8333333333335,1883.0884360462096,2584.0,5052.0,318.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269.89,0.0,0.0,64,mist,2014-01-11 10:00:00,3332,10,5,1,11,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,2145.1666666666665,1049.3211932801075,2989.2083333333335,1867.5190699024258,3147.0,4211.0,695.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
270.72,0.0,0.0,64,mist,2014-01-11 11:00:00,4027,11,5,1,11,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,2692.8333333333335,1027.16647466064,2960.9583333333335,1845.4332466262688,3332.0,4705.0,1103.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.23,0.0,0.0,64,broken clouds,2014-01-11 12:00:00,4554,12,5,1,11,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,3246.3333333333335,976.730191335737,2939.3333333333335,1822.5064839549736,4027.0,5073.0,1482.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.46,0.0,0.0,64,broken clouds,2014-01-11 13:00:00,4509,13,5,1,11,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,3692.1666666666665,797.1256906327432,2915.625,1796.9981687464824,4554.0,5078.0,2157.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.96,0.0,0.0,64,broken clouds,2014-01-11 14:00:00,4706,14,5,1,11,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,4045.8333333333335,667.291665365838,2890.125,1765.4915145770115,4509.0,5318.0,2789.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272.1,0.0,0.0,64,broken clouds,2014-01-11 15:00:00,4628,15,5,1,11,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,4292.666666666667,527.6073034622468,2843.75,1700.7823327746012,4706.0,5741.0,3232.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.04,0.0,0.0,20,few clouds,2014-01-11 16:00:00,4546,16,5,1,11,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,4495.0,239.79658045941486,2773.375,1585.387178399882,4628.0,6235.0,3607.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272.02,0.0,0.0,64,broken clouds,2014-01-11 16:00:00,4546,16,5,1,11,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,4581.5,72.38162750329138,2725.0416666666665,1507.8814818830278,4546.0,5706.0,4172.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269.64,0.0,0.0,75,broken clouds,2014-01-11 17:00:00,4470,17,5,1,11,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,4567.5,85.66854732062276,2771.5,1544.857978557576,4546.0,3355.0,4114.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269.37,0.0,0.0,64,broken clouds,2014-01-11 19:00:00,3107,19,5,1,11,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,4333.833333333333,606.4211133088144,2761.1666666666665,1541.6113440915778,4470.0,3355.0,4249.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
268.82,0.0,0.0,64,broken clouds,2014-01-11 20:00:00,2519,20,5,1,11,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,3969.3333333333335,916.1531895194803,2753.375,1542.374674282978,3107.0,2706.0,4412.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
268.34,0.0,0.0,64,mist,2014-01-11 21:00:00,3440,21,5,1,11,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,3771.3333333333335,872.6753500968873,2783.9583333333335,1548.6587880054867,2519.0,2706.0,4343.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
268.17,0.0,0.0,64,mist,2014-01-11 22:00:00,3505,22,5,1,11,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,3597.8333333333335,787.1496469329907,2817.0,1555.5012333509983,3440.0,2712.0,4070.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
267.84,0.0,0.0,64,mist,2014-01-11 23:00:00,1856,23,5,1,11,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,3149.5,897.4374072881537,2781.3333333333335,1567.7788127784665,3505.0,2712.0,2701.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
267.73,0.0,0.0,64,broken clouds,2014-01-12 00:00:00,1112,0,6,1,12,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,2589.8333333333335,954.4940893828378,2763.6666666666665,1584.7195243999647,1856.0,1536.0,2253.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
267.9,0.0,0.0,64,broken clouds,2014-01-12 01:00:00,706,1,6,1,12,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,2189.6666666666665,1172.6773924088368,2765.9583333333335,1581.568194770653,1112.0,651.0,2537.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
268.32,0.0,0.0,64,broken clouds,2014-01-12 02:00:00,524,2,6,1,12,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,1857.1666666666667,1332.554601758143,2765.2916666666665,1582.5503489254347,706.0,540.0,3258.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269.0,0.0,0.0,64,broken clouds,2014-01-12 03:00:00,321,3,6,1,12,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,1337.3333333333333,1192.6101905764617,2763.0,1586.1962979568864,524.0,376.0,1566.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269.34,0.0,0.0,64,broken clouds,2014-01-12 04:00:00,261,4,6,1,12,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,796.6666666666666,602.8909243526946,2758.6666666666665,1593.1590075031315,321.0,365.0,891.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
270.41,0.0,0.0,64,broken clouds,2014-01-12 05:00:00,463,5,6,1,12,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,564.5,310.8457816992044,2747.0833333333335,1609.394509871882,261.0,741.0,554.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.21,0.0,0.0,64,broken clouds,2014-01-12 06:00:00,731,6,6,1,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,501.0,193.33804592007246,2726.1666666666665,1633.0168045852836,463.0,1233.0,458.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.44,0.0,0.0,64,broken clouds,2014-01-12 07:00:00,1053,7,6,1,12,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,558.8333333333334,293.09003167432417,2693.625,1659.1409461970936,731.0,1834.0,288.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272.28,0.0,0.0,64,broken clouds,2014-01-12 08:00:00,1643,8,6,1,12,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,745.3333333333334,528.2081660357483,2654.4166666666665,1672.905826936192,1053.0,2584.0,232.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272.95,0.0,0.0,64,broken clouds,2014-01-12 09:00:00,2387,9,6,1,12,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,1089.6666666666667,799.8296485295068,2622.75,1670.3673964521693,1643.0,3147.0,384.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
274.49,0.0,0.0,64,broken clouds,2014-01-12 10:00:00,3069,10,6,1,12,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,1557.6666666666667,1011.4905173390481,2611.7916666666665,1666.3700194334483,2387.0,3332.0,665.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
275.83,0.25,0.0,64,light rain,2014-01-12 11:00:00,3419,11,6,1,12,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,2050.3333333333335,1088.623840758044,2586.4583333333335,1648.4448001246315,3069.0,4027.0,784.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
276.71,0.37,0.0,64,light rain,2014-01-12 12:00:00,3831,12,6,1,12,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,2567.0,1072.7512293165212,2556.3333333333335,1617.2359583336945,3419.0,4554.0,1176.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
277.18,0.83,0.0,64,light rain,2014-01-12 13:00:00,3997,13,6,1,12,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,3057.6666666666665,901.3498026109254,2535.0,1593.5616384853588,3831.0,4509.0,1713.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
277.41,0.72,0.0,64,light rain,2014-01-12 14:00:00,3881,14,6,1,12,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,3430.6666666666665,617.0865957600597,2500.625,1553.078368427759,3997.0,4706.0,2355.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
277.63,0.67,0.0,64,light rain,2014-01-12 15:00:00,4151,15,6,1,12,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,3724.6666666666665,403.73341039196583,2480.75,1527.5120222966625,3881.0,4628.0,2627.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
277.29,0.51,0.0,64,light rain,2014-01-12 16:00:00,3946,16,6,1,12,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,3870.8333333333335,247.34786570076088,2455.75,1496.8436138581071,4151.0,4546.0,3084.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
275.64,0.25,0.0,64,light rain,2014-01-12 17:00:00,3662,17,6,1,12,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,3911.3333333333335,164.6337348987746,2418.9166666666665,1453.4183369968928,3946.0,4546.0,3109.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
275.01,0.25,0.0,64,light rain,2014-01-12 19:00:00,2504,19,6,1,12,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,3690.1666666666665,602.6884490901822,2337.0,1386.6603609109607,3662.0,4470.0,3230.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
274.98,0.25,0.0,64,light rain,2014-01-12 20:00:00,1972,20,6,1,12,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,3352.6666666666665,893.3845010222323,2289.7083333333335,1378.5888966673392,2504.0,3107.0,3197.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
275.06,0.25,0.0,64,light rain,2014-01-12 21:00:00,1714,21,6,1,12,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,2991.5,1059.6342293452449,2256.1666666666665,1382.5548708873994,1972.0,2519.0,3040.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
275.11,0.0,0.0,64,broken clouds,2014-01-12 22:00:00,1306,22,6,1,12,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,2517.3333333333335,1073.460696377272,2167.25,1371.6879557049672,1714.0,3440.0,2621.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
274.8,0.0,0.0,64,broken clouds,2014-01-12 23:00:00,797,23,6,1,12,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,1992.5,1002.7310207628628,2054.4166666666665,1368.2358974294173,1306.0,3505.0,2233.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
274.47,0.25,0.0,64,light rain,2014-01-13 00:00:00,453,0,0,1,13,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1457.6666666666667,760.7755691837257,1995.9583333333333,1406.5181641253291,797.0,1856.0,2022.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
273.56,0.0,0.0,64,broken clouds,2014-01-13 01:00:00,294,1,0,1,13,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1089.3333333333333,683.9864521076694,1961.875,1438.4192202765034,453.0,1112.0,1300.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
273.36,0.0,0.0,64,broken clouds,2014-01-13 02:00:00,210,2,0,1,13,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,795.6666666666666,602.6397486615444,1941.2083333333333,1460.6392281156018,294.0,706.0,1106.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272.54,0.0,0.0,64,broken clouds,2014-01-13 03:00:00,307,3,0,1,13,0.7071067811865475,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,561.1666666666666,419.85493526557383,1932.1666666666667,1470.4322838707235,210.0,524.0,731.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272.52,0.0,0.0,64,broken clouds,2014-01-13 04:00:00,755,4,0,1,13,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,469.3333333333333,250.43375704338072,1950.25,1452.313753680805,307.0,321.0,477.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272.28,0.0,0.0,64,broken clouds,2014-01-13 05:00:00,2557,5,0,1,13,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,762.6666666666666,899.8116840021864,2045.9166666666667,1411.2418187590968,755.0,261.0,277.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272.17,0.0,0.0,64,broken clouds,2014-01-13 06:00:00,5700,6,0,1,13,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1637.1666666666667,2179.044324162961,2264.125,1553.5488493040357,2557.0,463.0,193.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.85,0.0,0.0,64,broken clouds,2014-01-13 07:00:00,6276,7,0,1,13,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,2634.1666666666665,2738.3131608102776,2495.1666666666665,1719.1297764874432,5700.0,731.0,242.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
270.84,0.0,0.0,64,broken clouds,2014-01-13 08:00:00,5592,8,0,1,13,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,3531.1666666666665,2665.945792147082,2684.2916666666665,1801.2852773401216,6276.0,1053.0,606.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
270.14,0.0,0.0,64,broken clouds,2014-01-13 09:00:00,4768,9,0,1,13,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,4274.666666666667,2161.2074094511854,2814.5,1835.3664484238438,5592.0,1643.0,1930.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
270.77,0.0,0.0,64,broken clouds,2014-01-13 10:00:00,4045,10,0,1,13,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,4823.0,1357.553976827446,2883.5833333333335,1849.7231735696373,4768.0,2387.0,3959.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
270.59,0.0,0.0,64,broken clouds,2014-01-13 11:00:00,4384,11,0,1,13,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,5127.5,862.1377500144627,2938.375,1874.76101230552,4045.0,3069.0,4471.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.23,0.0,0.0,64,light snow,2014-01-13 12:00:00,4400,12,0,1,13,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,4910.833333333333,852.7884653691536,2979.25,1896.2664977356765,4384.0,3419.0,3520.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
271.03,0.0,0.0,64,broken clouds,2014-01-13 13:00:00,4640,13,0,1,13,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,4638.166666666667,529.1179137646805,3012.9583333333335,1919.118399935491,4400.0,3831.0,2844.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.33,0.0,0.0,64,broken clouds,2014-01-13 14:00:00,5163,14,0,1,13,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,4566.666666666667,383.3555355889502,3061.5416666666665,1959.4481028477294,4640.0,3997.0,2656.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.47,0.25,0.0,64,light rain,2014-01-13 15:00:00,5576,15,0,1,13,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,4701.333333333333,566.4301074860738,3132.1666666666665,2019.8829855618515,5163.0,3881.0,2641.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271.06,0.0,0.0,64,broken clouds,2014-01-13 16:00:00,6250,16,0,1,13,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,5068.833333333333,743.165235103654,3219.625,2109.3746819645344,5576.0,4151.0,2885.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
